tmdb_id,title,release_date,genres,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,tagline,overview,cast_names,cast_ids,release_year
1371789,Lick,2024-12-19,Romance,0,0,101,4.7273,5.9,21,en,,"Evelyn wakes up in Vegas married to rock star David after blacking out on her 21st birthday. Thrust into his fame, she questions if she can handle his lifestyle as they navigate if their marriage is real or a mistake.",Brooke Lee|Travis Burns|Eric Brody|Drew Ater|Julia Vasi,2214457|2360621|4655510|3334305|2097212,2024
28308,The Body,2001-04-13,Drama|Mystery|Romance|Thriller,0,0,109,1.8629,5.5,227,en,"It would change history and destroy the belief of millions,,,","An ancient skeleton has been discovered in Jerusalem in a rich man's tomb. Colouration of the wrist and leg bones indicates the cause of death was crucifiction. other signs, include a gold coin bearing the marks of Pontius Pilate and faint markings around the skull, lead authorities to suspect that these could be the bones of Jesus Christ. Politicians, clerics, religious extremists and those using terror as a means to an end, find their beliefs and identities tested while risking their lives to unearth the truth.....",Antonio Banderas|Olivia Williams|Jason Flemyng|John Shrapnel|Derek Jacobi,3131|11616|973|940|937,2001
192149,The Two Faces of January,2014-05-16,Thriller,0,4507463,96,2.6428,5.845,727,en,A mysterious encounter. A dangerous past. A deadly secret.,"1962. A con artist, his wife, and a dangerous stranger are caught up in the murder of a private detective and are forced to try and escape Athens.",Viggo Mortensen|Kirsten Dunst|Oscar Isaac|Daisy Bevan|David Warshofsky,110|205|25072|1367568|37204,2014
454293,Night School,2018-09-27,Comedy,29000000,33157615,111,2.2976,6.1,1752,en,,"Teddy Walker is a successful salesman whose life takes an unexpected turn when he accidentally blows up his place of employment. Forced to attend night school to get his GED, Teddy soon finds himself dealing with a group of misfit students, his former high school nemesis and a feisty teacher who doesn't think he's too bright.",Kevin Hart|Tiffany Haddish|Rob Riggle|Romany Malco|Taran Killam,55638|1230868|71403|71530|1213573,2018
454294,The Kid Who Would Be King,2019-01-16,Action|Adventure|Fantasy|Family,59000000,32140970,120,2.2858,6.195,824,en,An army to fight. A demon to slay. A world to save. No pressure.,"Old-school magic meets the modern world when young Alex stumbles upon the mythical sword Excalibur. He soon unites his friends and enemies, and they become knights who join forces with the legendary wizard Merlin. Together, they must save mankind from the wicked enchantress Morgana and her army of supernatural warriors.",Louis Ashbourne Serkis|Dean Chaumoo|Tom Taylor|Rhianna Dorris|Denise Gough,1742624|2237110|1696753|2237111|1182597,2019
93856,Chernobyl Diaries,2012-05-24,Horror|Thriller,1000000,38390020,88,3.0225,5.307,1676,en,"Ten years ago, the Ukrainian government let tourists visit the area around Chernobyl. They said it was safe...it wasn't.","A group of six tourists looking to go off the beaten path, hire an 'extreme tour guide' who, ignoring warnings, takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but now a deserted town since the disaster more than 25 years earlier. After a brief exploration of the abandoned city, the group members find themselves stranded, only to discover that they are not alone.",Olivia Taylor Dudley|Jesse McCartney|Devin Kelley|Jonathan Sadowski|Ingrid Bolsø Berdal,999817|49915|496410|21047|87879,2012
978592,Sleeping Dogs,2024-03-21,Mystery|Thriller|Crime|Drama,0,0,112,3.9598,6.984,587,en,Some lies never die.,"Roy Freeman, an ex-homicide detective with a fractured memory, is forced to revisit a case he can't remember. As a man's life hangs in the balance on death row, Freeman must piece together the brutal evidence from a decade-old murder investigation, uncovering a sinister web of buried secrets and betrayals linking to his past. With only instincts to trust, he faces a chilling truth - sometimes, it's best to let sleeping dogs lie.",Russell Crowe|Karen Gillan|Marton Csokas|Tommy Flanagan|Thomas M. Wright,934|543261|20982|2478|1212871,2024
487083,Paradise Hills,2019-08-29,Fantasy|Science Fiction|Thriller,6000000,0,95,1.656,5.926,585,en,Rebels Reign.,"A young woman is sent to Paradise Hills to be reformed, only to learn that the high-class facility's beautiful facade hides a sinister secret.",Emma Roberts|Eiza González|Milla Jovovich|Danielle Macdonald|Awkwafina,34847|1222992|63|1203789|1625558,2019
290477,Sexipede!,2014-02-08,Comedy,0,0,75,1.9127,5.9,15,en,,A doctor tries to prove an unknown creature materializes inside human bodies during sex--by romping with her charges until she can capture it.,Christine Nguyen|Kylee Nash|Sammie Spades|Frankie Cullen|Sarah Hunter,97906|1035908|233141|93937|1360654,2014
618162,The Harder They Fall,2021-10-22,Western,0,0,137,2.5129,6.632,1190,en,A new day is dawning.,"Gunning for revenge, outlaw Nat Love saddles up with his gang to take down enemy Rufus Buck, a ruthless crime boss who just got sprung from prison.",Jonathan Majors|Idris Elba|Regina King|Zazie Beetz|Delroy Lindo,1674162|17605|9788|1545693|18792,2021
814776,Bottoms,2023-08-25,Comedy,11300000,12976079,91,3.6436,6.748,827,en,A movie about empowering women (the hot ones).,Unpopular best friends PJ and Josie start a high school self-defense club to meet girls and lose their virginity. They soon find themselves in over their heads when the most popular students start beating each other up in the name of self-defense.,Rachel Sennott|Ayo Edebiri|Ruby Cruz|Havana Rose Liu|Kaia Gerber,1976054|2195140|2806036|2378813|1957145,2023
28355,Case 39,2009-08-13,Horror|Mystery|Thriller,27000000,29000000,109,3.0743,6.319,2363,en,Some cases should  never be opened.,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",Renée Zellweger|Jodelle Ferland|Ian McShane|Bradley Cooper|Adrian Lester,9137|8338|6972|51329|76215,2009
323272,War Room,2015-08-28,Drama,3000000,73267874,120,3.0503,7.832,573,en,Prayer is a Powerful Weapon,"The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",Karen Abercrombie|Priscilla C. Shirer|T.C. Stallings|Tenae Downing|Alena Pitts,167132|1498038|525138|1498041|1498042,2015
290512,The Mountain Between Us,2017-10-05,Drama|Adventure|Romance,35000000,62832209,109,4.4698,6.7,2514,en,What if your life depended on a stranger?,"Stranded on a mountain after a tragic plane crash, two strangers must work together to endure the extreme elements of the remote, snow-covered terrain. When they realize help is not coming, they embark on a perilous journey across hundreds of miles of wilderness, pushing each other to survive and discovering their inner strength.",Idris Elba|Kate Winslet|Dermot Mulroney|Beau Bridges|Linda Sorensen,17605|204|20212|2222|1087584,2017
552688,The Mother,2023-05-04,Action|Thriller,0,0,115,3.3402,6.62,1397,en,Vengeance is a mother!,"A deadly female assassin comes out of hiding to protect the daughter that she gave up years before, while on the run from dangerous men.",Jennifer Lopez|Lucy Paez|Omari Hardwick|Joseph Fiennes|Gael García Bernal,16866|2113164|41556|12763|258,2023
290555,Wolves,2014-08-28,Horror|Action,18000000,0,90,2.1843,5.9,324,en,Unleash the beast,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?",Lucas Till|Jason Momoa|John Pyper-Ferguson|Stephen McHattie|Merritt Patterson,429|117642|95638|230|543990,2014
61185,Diary of a Sex Addict,2001-11-23,Drama,0,0,93,1.8774,5.4,43,en,,A restaurant owner leads a double life.,Rosanna Arquette|Nastassja Kinski|Michael Des Barres|Eva Jeníčková|Cole Sprouse,2165|2630|65334|935212|56730,2001
945937,Fast Charlie,2023-12-08,Action|Crime|Drama,20000000,0,90,2.4136,6.2,286,en,Keep your friends close and your enemies dead.,"When his aging mob boss is whacked, Charlie Swift, a loyal friend and hired gun, will stop at nothing to destroy the upcoming crew that took him out.",Pierce Brosnan|Morena Baccarin|James Caan|Gbenga Akinnagbe|Toby Huss,517|54882|3085|81683|18271,2023
421658,Final Score,2018-09-07,Action|Thriller|Adventure|Drama,20000000,1472770,105,2.7615,6.08,564,en,It's all about to kick off,"When a stadium is seized by a group of heavily armed criminals during a major sporting event, an ex-soldier must use all his military skills to save both the daughter of a fallen comrade and the huge crowd unaware of the danger.",Dave Bautista|Pierce Brosnan|Ray Stevenson|Amit Shah|Lara Peake,543530|517|56614|150072|1269683,2018
290595,The Huntsman: Winter's War,2016-04-06,Action|Adventure|Drama,115000000,164989338,114,3.7171,6.3,5011,en,The story before Snow White.,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",Chris Hemsworth|Charlize Theron|Emily Blunt|Jessica Chastain|Nick Frost,74568|6885|5081|83002|11109,2016
585511,Luck,2022-08-05,Animation|Adventure|Comedy|Fantasy,0,0,105,10.3795,7.727,1924,en,Sometimes all you need is for everything to go wrong.,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",Eva Noblezada|Simon Pegg|Jane Fonda|Whoopi Goldberg|Colin O'Donoghue,1684452|11108|6352|2395|235767,2022
323368,Hangman,2017-12-22,Mystery|Crime|Thriller,0,104503,98,2.4783,5.804,634,en,There will be one winner.,"A homicide detective teams up with a criminal profiler to catch a serial killer whose crimes are inspired by the children's game, Hangman.",Al Pacino|Karl Urban|Brittany Snow|Sarah Shahi|Joe Anderson,1158|1372|29221|164945|29234,2017
945961,Alien: Romulus,2024-08-13,Horror|Science Fiction,80000000,350865342,119,13.2267,7.2,4435,en,"In space, no one can hear you.","While scavenging the deep ends of a derelict space station, a group of young space colonizers come face to face with the most terrifying life form in the universe.",Cailee Spaeny|David Jonsson|Archie Renaux|Isabela Merced|Spike Fearn,1683343|2761308|2164506|1428070|2304140,2024
814889,Never Let Go,2024-09-18,Horror,20000000,21760713,101,2.8636,6.116,573,en,One touch is all it takes.,"As an evil takes over the world beyond their front doorstep, the only protection for a mother and her twin sons is their house and their family’s protective bond.",Halle Berry|Anthony B. Jenkins|William Catlett|Percy Daggs IV|Matthew Kevin Anderson,4587|3401898|1962720|2215763|565222,2024
454458,UglyDolls,2019-05-01,Animation|Music|Family|Comedy,45000000,32500000,88,2.6047,6.6,462,en,A classic underdoll story.,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",Kelly Clarkson|Janelle Monáe|Blake Shelton|Wanda Sykes|Gabriel Iglesias,155488|1005852|292445|27102|86498,2019
716612,Spencer,2021-11-04,Drama,18000000,25246967,116,2.3388,6.733,1802,en,Every fairy tale ends.,"During her Christmas holidays with the royal family at the Sandringham estate in Norfolk, England, Diana decides to leave her marriage to Prince Charles.",Kristen Stewart|Timothy Spall|Jack Nielen|Freddie Spry|Jack Farthing,37917|9191|3262411|3262412|1287084,2021
487242,Suicide Squad: Hell to Pay,2018-03-23,Science Fiction|Action|Animation|Fantasy,0,0,86,2.5821,7.095,709,en,"When the world needs the best, they call on the worst.","Amanda Waller's top-secret ""Task Force X"" — consisting of Deadshot, Bronze Tiger, Killer Frost, Captain Boomerang, Harley Quinn, and Copperhead — is on a mission to retrieve a mystical object so powerful that they're willing to risk their lives to steal it. However, the Suicide Squad isn't the only group of villains seeking to possess the object. It's a race for the golden prize, and second place isn't an option if they want to stay alive.",Christian Slater|Billy Brown|Kristin Bauer|Gideon Emery|Liam McIntyre,2224|64805|90658|35981|934219,2018
